Timestamp,Channel 1,Channel 2,Channel 3,Channel 4
2024-01-02 10:50:27,80,48,-64,32
2024-01-02 10:50:27,64,80,-32,16
2024-01-02 10:50:27,64,32,-48,48
2024-01-02 10:50:27,64,64,-48,-64
2024-01-02 10:50:27,32,80,16,-48
2024-01-02 10:50:27,64,32,-32,80
2024-01-02 10:50:27,64,0,-32,0
2024-01-02 10:50:27,80,16,-32,32
2024-01-02 10:50:27,64,16,0,96
2024-01-02 10:50:27,48,16,-48,16
2024-01-02 10:50:27,96,48,-32,144
2024-01-02 10:50:27,96,48,16,16
2024-01-02 10:50:27,48,48,-32,160
2024-01-02 10:50:27,96,64,-16,16
2024-01-02 10:50:27,16,96,0,32
2024-01-02 10:50:27,64,32,-16,0
2024-01-02 10:50:27,16,64,-32,0
2024-01-02 10:50:27,64,64,-16,32
2024-01-02 10:50:27,64,96,-32,16
2024-01-02 10:50:27,32,64,-16,-96
2024-01-02 10:50:28,80,80,-32,0
2024-01-02 10:50:28,48,32,0,80
2024-01-02 10:50:28,48,64,-16,32
2024-01-02 10:50:28,32,64,0,48
2024-01-02 10:50:28,80,16,-16,80
2024-01-02 10:50:28,48,32,-48,112
2024-01-02 10:50:28,48,32,-48,96
2024-01-02 10:50:28,48,16,16,48
2024-01-02 10:50:28,80,32,-16,96
2024-01-02 10:50:28,0,16,-16,64
2024-01-02 10:50:28,32,64,-16,16
2024-01-02 10:50:28,80,16,-48,-16
2024-01-02 10:50:28,16,48,-16,80
2024-01-02 10:50:28,32,64,-16,-16
2024-01-02 10:50:28,48,-48,-32,96
2024-01-02 10:50:28,64,48,0,-112
2024-01-02 10:50:28,32,32,-16,64
2024-01-02 10:50:28,-16,32,16,48
2024-01-02 10:50:28,-16,-64,32,80
2024-01-02 10:50:28,64,64,48,144
2024-01-02 10:50:28,-16,16,64,-96
2024-01-02 10:50:28,-16,16,32,-144
2024-01-02 10:50:28,16,0,32,64
2024-01-02 10:50:28,16,64,16,16
2024-01-02 10:50:28,-16,0,-16,64
2024-01-02 10:50:28,16,16,64,-32
2024-01-02 10:50:28,0,32,16,128
2024-01-02 10:50:28,0,0,48,96
2024-01-02 10:50:28,48,48,80,96
2024-01-02 10:50:28,48,16,64,-16
2024-01-02 10:50:28,16,32,32,-32
2024-01-02 10:50:28,16,64,-16,48
2024-01-02 10:50:28,-16,64,16,0
2024-01-02 10:50:28,16,32,-16,0
2024-01-02 10:50:28,-16,48,-16,48
